Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
KHS	1.142869928046792	44	KRSA	0.4625	3	MAP4K1	STE	STE20	KHS
KHS	1.142869928046792	44	KRSA	0.4625	3	MAP4K2	STE	STE20	KHS
KHS	1.142869928046792	44	KRSA	0.4625	3	MAP4K3	STE	STE20	KHS
KHS	1.142869928046792	44	KRSA	0.4625	3	MAP4K5	STE	STE20	KHS
PDHK	1.0824550157713808	45	KRSA	0.45	3	BCKDK	ATYPICAL	PDHK	BCKDK
PDHK	1.0824550157713808	45	KRSA	0.45	3	PDK2	ATYPICAL	PDHK	PDHK
PDHK	1.0824550157713808	45	KRSA	0.45	3	PDK3	ATYPICAL	PDHK	PDHK
PDHK	1.0824550157713808	45	KRSA	0.45	3	PDK4	ATYPICAL	PDHK	PDHK
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1A1	CK1	CK1	CK1-A
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1A1L	CK1	CK1	CK1-A
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1D	CK1	CK1	CK1-D
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1E	CK1	CK1	CK1-D
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1G1	CK1	CK1	CK1-G
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1G2	CK1	CK1	CK1-G
CK1	-1.0432485681646675	46	KRSA	0.4375	3	CSNK1G3	CK1	CK1	CK1-G
CK1	-1.0432485681646675	46	KRSA	0.4375	3	TTBK1	CK1	TTBK	NA
CK1	-1.0432485681646675	46	KRSA	0.4375	3	TTBK2	CK1	TTBK	NA
CK1	-1.0432485681646675	46	KRSA	0.4375	3	VRK3	CK1	VRK	NA
NIK	-0.8997498395418896	48	KRSA	0.4125	3	MAP3K14	STE	STE-UNIQUE	NA
MOS	-0.8915909770612418	49	KRSA	0.4	3	MOS	OTHER	MOS	NA
BUD32	-0.8852848465830939	50	KRSA	0.3875	3	TP53RK	OTHER	BUD32	NA
CLK	-0.8736627473573138	51	KRSA	0.3625	3	CLK1	CMGC	CLK	NA
CLK	-0.8736627473573138	51	KRSA	0.3625	3	CLK2	CMGC	CLK	NA
CLK	-0.8736627473573138	51	KRSA	0.3625	3	CLK3	CMGC	CLK	NA
CLK	-0.8736627473573138	51	KRSA	0.3625	3	CLK4	CMGC	CLK	NA
ULK	-0.8736627473573138	51	KRSA	0.3625	3	STK36	OTHER	ULK	FUSED
ULK	-0.8736627473573138	51	KRSA	0.3625	3	ULK1	OTHER	ULK	ULK
ULK	-0.8736627473573138	51	KRSA	0.3625	3	ULK2	OTHER	ULK	ULK
ULK	-0.8736627473573138	51	KRSA	0.3625	3	ULK3	OTHER	ULK	ULK
ULK	-0.8736627473573138	51	KRSA	0.3625	3	ULK4	OTHER	ULK	ULK
SLK	-0.8683367848535639	52	KRSA	0.35	3	SLK	STE	STE20	SLK
SLK	-0.8683367848535639	52	KRSA	0.35	3	STK10	STE	STE20	SLK
WNK	-0.8603916063485404	53	KRSA	0.3375	3	WNK1	OTHER	WNK	NA
WNK	-0.8603916063485404	53	KRSA	0.3375	3	WNK2	OTHER	WNK	NA
WNK	-0.8603916063485404	53	KRSA	0.3375	3	WNK3	OTHER	WNK	NA
WNK	-0.8603916063485404	53	KRSA	0.3375	3	WNK4	OTHER	WNK	NA
CAMKK	-0.8551233424108657	54	KRSA	0.325	3	CAMKK1	OTHER	CAMKK	META
CAMKK	-0.8551233424108657	54	KRSA	0.325	3	CAMKK2	OTHER	CAMKK	META
PKCA	0.8017426597969863	55	KRSA	0.3125	3	PRKCA	AGC	PKC	ALPHA
PKCA	0.8017426597969863	55	KRSA	0.3125	3	PRKCB	AGC	PKC	ALPHA
PKCA	0.8017426597969863	55	KRSA	0.3125	3	PRKCG	AGC	PKC	ALPHA
CHK1	0.7935699958187793	56	KRSA	0.3	3	CHEK1	CAMK	CAMKL	CHK1
PIM	0.7898507461527298	57	KRSA	0.2875	3	PIM1	CAMK	PIM	NA
PIM	0.7898507461527298	57	KRSA	0.2875	3	PIM2	CAMK	PIM	NA
PIM	0.7898507461527298	57	KRSA	0.2875	3	PIM3	CAMK	PIM	NA
PKCD	0.7805329319203721	58	KRSA	0.275	3	PRKCD	AGC	PKC	DELTA
PKCD	0.7805329319203721	58	KRSA	0.275	3	PRKCQ	AGC	PKC	DELTA
NDR	0.7675739280472544	59	KRSA	0.2625	3	LATS1	AGC	NDR	NA
NDR	0.7675739280472544	59	KRSA	0.2625	3	LATS2	AGC	NDR	NA
NDR	0.7675739280472544	59	KRSA	0.2625	3	STK38	AGC	NDR	NA
NDR	0.7675739280472544	59	KRSA	0.2625	3	STK38L	AGC	NDR	NA
PEK	-0.7225191278636961	60	KRSA	0.25	3	EIF2AK1	OTHER	PEK	HRI
PEK	-0.7225191278636961	60	KRSA	0.25	3	EIF2AK2	OTHER	PEK	PKR
PEK	-0.7225191278636961	60	KRSA	0.25	3	EIF2AK3	OTHER	PEK	PEK
PEK	-0.7225191278636961	60	KRSA	0.25	3	EIF2AK4	OTHER	PEK	GCN2
LKB	-0.5285058914389125	61	KRSA	0.2375	4	STK11	CAMK	CAMKL	LKB
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK11	OTHER	NEK	NEK11
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK2	OTHER	NEK	NEK2
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK3	OTHER	NEK	NEK1
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK4	OTHER	NEK	NEK4
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK5	OTHER	NEK	NEK1
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK6	OTHER	NEK	NEK6
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK7	OTHER	NEK	NEK6
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK8	OTHER	NEK	NEK8
NEK	0.4281216237839501	62	KRSA	0.225	4	NEK9	OTHER	NEK	NEK8
ATR	-0.3813296314004383	63	KRSA	0.2125	4	ATR	ATYPICAL	PIKK	ATR
MELK	0.351776732337598	64	KRSA	0.2	4	MELK	CAMK	CAMKL	MELK
CAMK2	0.34928637887051506	65	KRSA	0.1875	4	CAMK2A	CAMK	CAMK2	NA
CAMK2	0.34928637887051506	65	KRSA	0.1875	4	CAMK2B	CAMK	CAMK2	NA
CAMK2	0.34928637887051506	65	KRSA	0.1875	4	CAMK2D	CAMK	CAMK2	NA
CAMK2	0.34928637887051506	65	KRSA	0.1875	4	CAMK2G	CAMK	CAMK2	NA
SGK	0.32885120349735736	66	KRSA	0.175	4	SGK1	AGC	SGK	NA
SGK	0.32885120349735736	66	KRSA	0.175	4	SGK2	AGC	SGK	NA
SGK	0.32885120349735736	66	KRSA	0.175	4	SGK3	AGC	SGK	NA
CK2	-0.31950216137251536	67	KRSA	0.1625	4	CSNK2A1	CMGC	CK2	NA
CK2	-0.31950216137251536	67	KRSA	0.1625	4	CSNK2A2	CMGC	CK2	NA
CK2	-0.31950216137251536	67	KRSA	0.1625	4	CSNK2A3	NA	NA	NA
IKK	0.3015727503957813	68	KRSA	0.15	4	CHUK	OTHER	IKK	NA
IKK	0.3015727503957813	68	KRSA	0.15	4	IKBKB	OTHER	IKK	NA
IKK	0.3015727503957813	68	KRSA	0.15	4	IKBKE	OTHER	IKK	NA
IKK	0.3015727503957813	68	KRSA	0.15	4	TBK1	OTHER	IKK	NA
QIK	-0.26416072819726233	69	KRSA	0.1375	4	SIK1	CAMK	CAMKL	QIK
QIK	-0.26416072819726233	69	KRSA	0.1375	4	SIK2	CAMK	CAMKL	QIK
MSN	0.25344528335961153	70	KRSA	0.125	4	MAP4K4	STE	STE20	MSN
MSN	0.25344528335961153	70	KRSA	0.125	4	NRK	STE	STE20	MSN
MSN	0.25344528335961153	70	KRSA	0.125	4	TNIK	STE	STE20	MSN
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K1	STE	STE11	MEKK1
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K15	STE	STE11	ASK
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K2	STE	STE11	MEKK2
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K3	STE	STE11	MEKK2
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K4	STE	STE11	MEKK4
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K5	STE	STE11	ASK
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K6	STE	STE11	ASK
STE11	-0.2356340452204421	71	KRSA	0.1125	4	MAP3K7	TKL	MLK	TAK1
PKN	0.19703100511062807	72	KRSA	0.1	4	PKN1	AGC	PKN	NA
PKN	0.19703100511062807	72	KRSA	0.1	4	PKN2	AGC	PKN	NA
PKN	0.19703100511062807	72	KRSA	0.1	4	PKN3	AGC	PKN	NA
VRK1	-0.18469604215128213	73	KRSA	0.0875	4	VRK1	CK1	VRK	NA
HAL	0.17144554180618	74	KRSA	0.075	4	NPR1	RGC	RGC	NA
COT	-0.13448102460906858	75	KRSA	0.0625	4	MAP3K8	STE	STE-UNIQUE	NA
GRK	-0.11250091453091132	76	KRSA	0.05	4	GRK1	AGC	GRK	GRK
GRK	-0.11250091453091132	76	KRSA	0.05	4	GRK4	AGC	GRK	GRK
GRK	-0.11250091453091132	76	KRSA	0.05	4	GRK5	AGC	GRK	GRK
GRK	-0.11250091453091132	76	KRSA	0.05	4	GRK6	AGC	GRK	GRK
GRK	-0.11250091453091132	76	KRSA	0.05	4	GRK7	AGC	GRK	GRK
MLK	0.1065243536389386	77	KRSA	0.0375	4	ILK	TKL	MLK	ILK
MLK	0.1065243536389386	77	KRSA	0.0375	4	MAP3K10	TKL	MLK	MLK
MLK	0.1065243536389386	77	KRSA	0.0375	4	MAP3K11	TKL	MLK	MLK
MLK	0.1065243536389386	77	KRSA	0.0375	4	MAP3K12	TKL	MLK	LZK
MLK	0.1065243536389386	77	KRSA	0.0375	4	MAP3K13	TKL	MLK	LZK
MLK	0.1065243536389386	77	KRSA	0.0375	4	MAP3K9	TKL	MLK	MLK
MLK	0.1065243536389386	77	KRSA	0.0375	4	TNNI3K	TKL	MLK	HH498
MAPKAPK	-0.07522903946281345	78	KRSA	0.025	4	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	-0.07522903946281345	78	KRSA	0.025	4	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	-0.07522903946281345	78	KRSA	0.025	4	MAPKAPK5	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	-0.07522903946281345	78	KRSA	0.025	4	MKNK1	CAMK	MAPKAPK	MNK
MAPKAPK	-0.07522903946281345	78	KRSA	0.025	4	MKNK2	CAMK	MAPKAPK	MNK
PKCH	0.05497618886691233	79	KRSA	0.0125	4	PRKCE	AGC	PKC	ETA
PKCH	0.05497618886691233	79	KRSA	0.0125	4	PRKCH	AGC	PKC	ETA
STKR	-0.00510803744891605	80	KRSA	0	4	ACVR1	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	ACVR1B	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	ACVR1C	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	ACVR2A	TKL	STKR	TYPE2
STKR	-0.00510803744891605	80	KRSA	0	4	ACVR2B	TKL	STKR	TYPE2
STKR	-0.00510803744891605	80	KRSA	0	4	ACVRL1	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	AMHR2	TKL	STKR	TYPE2
STKR	-0.00510803744891605	80	KRSA	0	4	BMPR1A	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	BMPR1B	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	BMPR2	TKL	STKR	TYPE2
STKR	-0.00510803744891605	80	KRSA	0	4	TGFBR1	TKL	STKR	TYPE1
STKR	-0.00510803744891605	80	KRSA	0	4	TGFBR2	TKL	STKR	TYPE2
